id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12252959,LOVELY - FIRST BREAKFAST INCLUDED - POOL+GYM+SAUNA,52581549,Carolina,,Palermo,-34.59175,-58.42831,Entire home/apt,3301,3,71,2019-12-01,1.55,3,358
12253352,"Habitacion privada, zona Palermo",49495774,Gaston,,Palermo,-34.59292,-58.41682,Private room,1080,1,1,2017-09-04,0.03,1,365
12262620,Cozy Studio Palermo Soho,63104104,Mery,,Palermo,-34.58784,-58.41885,Entire home/apt,1501,28,1,2018-08-04,0.06,2,60
12263176,BYBLOS Palermo Soho Executive,66041997,Lucas,,Palermo,-34.59195,-58.42587,Entire home/apt,4682,1,42,2019-02-24,0.93,2,0
12265639,Casa Humboldt-Multiespacio/ Palermo,66060472,Leonardo,,Palermo,-34.58744,-58.43676,Shared room,1080,3,11,2018-12-12,0.24,6,364
12266273,"Excellent Apartment in Cañitas, best Area",15466789,Juan,,Palermo,-34.57165,-58.43072,Entire home/apt,5402,7,0,,,52,365
12269215,Se ofrece Habitación Privada Amplia,65908217,Luz,,San Cristobal,-34.62464,-58.40309,Private room,180,1,0,,,1,0
12270722,"Casa Reina, habitacion en Palermo 2",62424978,Flor Y Max,,Villa Crespo,-34.59147,-58.43496,Private room,360,1,132,2019-12-31,2.87,11,51
12271684,Apartment in Downtown Buenos Aires,51847042,Rocío,,Retiro,-34.59447,-58.37925,Entire home/apt,6002,5,0,,,1,0
12272466,Nice Appartment in Recoleta,15466789,Juan,,Recoleta,-34.59284,-58.40099,Entire home/apt,6002,7,0,,,52,363
12272656,Great appartment Palermo Soho,15466789,Juan,,Palermo,-34.59326,-58.41523,Entire home/apt,6002,1,0,,,52,365
12273226,Excelente Monoambiente en Palermo Soho,4031755,Clau,,Palermo,-34.58707,-58.42961,Entire home/apt,1561,3,25,2019-11-25,2.23,1,329
12273478,Private Room Excelent Location2blocks metro,41521104,Silvia,,Almagro,-34.61985,-58.42689,Private room,1080,2,96,2019-12-15,2.24,2,280
12284480,Belgrano Apart /luxury to brandnew - Self Check-in,59887275,Rene Adrian,,Belgrano,-34.55913,-58.46507,Entire home/apt,1861,3,18,2018-09-08,0.40,8,86
12286211,Cosy Bedroom in the Heart of Tango,21574465,Salvador,,Almagro,-34.60629,-58.41593,Private room,1861,2,0,,,2,0
12297752,Cálido y agradable espacio,14475574,Florencia,,Villa Ortuzar,-34.5811,-58.47269,Private room,720,1,7,2019-06-11,0.35,1,117
12300897,Studio in the heart of Recoleta,17976471,Olga,,Recoleta,-34.5873,-58.38757,Entire home/apt,2581,14,7,2016-12-11,0.18,2,12
12301586,Cozy Sunny Studio in Recoleta !! Perfect Location!,66321807,Juan Marcos,,Recoleta,-34.59461,-58.39202,Entire home/apt,1681,2,11,2017-03-01,0.25,1,0
12302625,Beautiful Apartment in Palermo Soho,62406351,Camila,,Palermo,-34.5836,-58.42574,Entire home/apt,2521,3,21,2020-01-02,0.46,3,360
12303845,Nice big room with private bathroom,66187532,Ingrid,,Parque Chas,-34.58464,-58.48074,Private room,960,3,12,2019-07-25,0.26,2,364
12303916,EXCELLENT LOFT IN PALERMO.,1089590,Carolina,,Palermo,-34.57295,-58.4223,Entire home/apt,6002,3,20,2017-06-17,0.44,1,235
12305745,Cool Apartment in Palermo Hollywood,15466789,Juan,,Palermo,-34.57848,-58.43903,Entire home/apt,6002,7,0,,,52,365
12306686,Luxury duplex Palermo Hollywwod,24715479,Gwenole,,Palermo,-34.58145,-58.43297,Entire home/apt,7443,1,2,2018-11-18,0.04,22,365
12310483,Depto 2 amb c/Patio en Av Rivadavia,66389538,Soledad,,Caballito,-34.62563,-58.45289,Entire home/apt,1561,90,0,,,1,364
12312562,Categoría en Recoleta,66408771,Maria,,Recoleta,-34.59093,-58.38953,Entire home/apt,6002,3,9,2020-01-07,0.22,1,102
12325109,Cozy place at Flores Neighbourhood,56590183,Adrianny,,Flores,-34.6253,-58.46658,Private room,660,1,5,2017-05-16,0.11,1,364
12325571,Departamento Premium Nuñez 90 m2,51690247,Javier,,Nuñez,-34.54909,-58.45649,Entire home/apt,8103,6,0,,,1,358
12339085,Mucho sol y gran balcón en Palermo,66599713,Fernando Luis,,Palermo,-34.58124,-58.41377,Entire home/apt,3601,2,73,2020-01-14,1.79,1,344
12341230,Comfortably equiped v good located apartment,66625856,Gabriel,,Recoleta,-34.59532,-58.39841,Entire home/apt,2401,5,1,2018-08-28,0.06,1,364
12341658,Renovado a nuevo! Excelente calidad,66629509,"Estefania, Andrea Y Martina",,Recoleta,-34.58871,-58.40387,Entire home/apt,3001,2,18,2019-11-10,0.39,1,90
12342429,ZONA BELGRANO,66634284,Manuel,,Belgrano,-34.55662,-58.46057,Entire home/apt,3001,7,2,2018-12-27,0.10,2,363
12343084,Gorgeous apartment Palermo Uno,20487997,Blas & Belen,,Palermo,-34.58137,-58.42317,Entire home/apt,1140,2,66,2020-01-03,1.65,1,82
12343515,Depto Recoleta 2 amb. y 1/2. ¡Excelente ubicación!,49211202,Santiago,,Recoleta,-34.59756,-58.39438,Entire home/apt,1741,60,8,2019-02-22,0.32,7,335
12346148,Cozy Millennial Studio,13615822,Gimena,,Recoleta,-34.59438,-58.40794,Entire home/apt,660,90,8,2018-02-28,0.17,1,343
12346290,Habitación cómoda con familia calida y buena onda!,65624276,Raul,,Colegiales,-34.57583,-58.45219,Private room,840,1,0,,,1,0
12355477,MONOAMBIENTE EN BUENOS AIRES (sin $ extra!),41311698,Analia,,Retiro,-34.59738,-58.37727,Entire home/apt,1621,1,301,2020-01-07,6.62,3,325
12356135,Sunny home in Palermo! **BEST AREA**,7162154,Magdalena,,Palermo,-34.58062,-58.41168,Entire home/apt,3001,3,16,2019-12-11,1.06,2,1
12357498,Private room. Vista increíble al Parque Las Heras,25428407,Agustina,,Palermo,-34.58375,-58.40646,Private room,480,2,21,2018-11-21,0.49,1,5
12364664,Nice and cozy single bedroom,20982260,Ines,,Recoleta,-34.59943,-58.39086,Private room,1320,2,7,2018-08-04,0.16,1,328
12367937,Sunny & cosy apartment in Palermo- Pza Guemes,55406569,Santiago,,Palermo,-34.58895,-58.41784,Entire home/apt,1320,1,7,2019-11-10,0.43,1,365
12368615,Recoleta/Palermo-2 Bedrm/2 Bath Apt,66829366,Jorge,,Recoleta,-34.59243,-58.40915,Entire home/apt,9303,5,0,,,1,362
12377303,6/8PAX 3/4 BR DOWNTOWN-RECOLETA BALCONY,53553099,Graciela,,Recoleta,-34.58678,-58.38855,Entire home/apt,14105,3,6,2020-01-01,0.32,10,363
12382018,"CASA REINA, habitacion en Palermo 3",62424978,Flor Y Max,,Villa Crespo,-34.59306,-58.43335,Private room,300,1,127,2019-11-02,2.79,11,73
12382767,Great studio view Pool Palermo Soho,24715479,Gwenole,,Palermo,-34.58208,-58.42478,Entire home/apt,4802,1,1,2016-04-25,0.02,22,336
12406072,Excellent apartment in BELGRANO!,67086449,Rodrigo,,Belgrano,-34.56656,-58.45422,Entire home/apt,3001,3,17,2019-10-19,0.47,14,58
12406386,Beautifully Furnished Studio,67090049,Beatrice,,Monserrat,-34.61557,-58.37186,Entire home/apt,2341,6,24,2019-12-09,0.52,1,139
12406451,"Movistar Arena room, small room w/window",3381459,NattyDiffi,,Villa Crespo,-34.59461,-58.44461,Private room,1801,1,69,2019-02-11,1.58,3,363
12406605,Beatiuful Apartment in Nuñez,66509363,Lucía,,Nuñez,-34.54913,-58.45515,Entire home/apt,3901,4,0,,,1,364
12407085,Room in flat shared!,4191868,Piso Compartido Buenos Aires,,Monserrat,-34.61577,-58.38038,Private room,1140,21,3,2018-03-31,0.08,19,268
12407416,Double shared room in City Centre!,4191868,Piso Compartido Buenos Aires,,Monserrat,-34.61573,-58.38029,Private room,1200,22,1,2018-12-04,0.07,19,267
12407459,DEPARTAMENTO Honduras,10744749,Maria,,Palermo,-34.59091,-58.42827,Entire home/apt,1320,1,19,2019-02-11,0.85,1,365
12411941,Bright & spacious room in Designer's Apartment,1963266,Karin,,Caballito,-34.61654,-58.45466,Private room,1501,1,1,2018-11-14,0.07,1,88
12418426,Hermosa Habitacion en Casa Familiar,67168402,Agustina,,San Nicolas,-34.60302,-58.38252,Private room,1981,3,0,,,1,172
12421272,Quiet Dutch Art Lover's 3BR-2 BA,956144,Alfredo,,Recoleta,-34.59403,-58.39482,Entire home/apt,6302,4,25,2019-12-30,0.58,9,128
12422903,2 Ambientes  en Parque Centenario,67049785,Claudio,,Caballito,-34.60594,-58.43225,Entire home/apt,1801,3,2,2020-01-15,2,1,137
12425618,Mezzanine entière lumineuse,67210443,Marine,,San Nicolas,-34.6082,-58.38477,Shared room,180,1,0,,,1,0
12428008,Apartamento zona Recoleta. Excelente ubicación.,67224416,Andres,,Retiro,-34.59205,-58.38748,Entire home/apt,1981,1,7,2018-11-20,0.30,1,365
12432847,Private Toilet - Great Location! Belgrano,7858891,Maria Sol,,Belgrano,-34.55602,-58.46318,Private room,600,3,20,2019-12-27,0.51,3,179
12439131,"Palermo Nuevo Polo , La Rural  y Rosedal",61937708,Geraldina,,Palermo,-34.57288,-58.42171,Entire home/apt,960,3,56,2018-01-08,1.24,2,0
12442204,Charming apt in the Heart of Recoleta,10913499,Sol,,Recoleta,-34.58783,-58.39428,Entire home/apt,6002,28,59,2020-01-04,1.45,2,335
12445203,Aparta. para 3 personas en Recoleta,55553719,For Rent Argentina,,Recoleta,-34.59123,-58.40246,Entire home/apt,3061,1,1,2018-11-10,0.07,88,365
12445626,Loft en el centro para 4 personas.,55553719,For Rent Argentina,,Retiro,-34.59085,-58.37914,Entire home/apt,3481,3,3,2018-07-18,0.07,88,365
12451209,Palermo Hollywood luxury duplex,24715479,Gwenole,,Palermo,-34.58315,-58.43355,Entire home/apt,6662,1,0,,,22,144
12451998,Departamento Alegria en Palermo SOHO,3095230,Manuel,,Palermo,-34.58013,-58.4262,Entire home/apt,1801,2,4,2019-02-23,0.09,2,309
12452602,Hermoso triplex en Soho terraza 6 a 7 pasajeros.,49480723,Delia Concepcion,,Palermo,-34.58748,-58.43263,Entire home/apt,10804,1,4,2019-10-06,0.09,24,180
12452669,"Duplex, parrilla & patio. Recoleta",67373581,Marcela,,Recoleta,-34.58835,-58.39669,Entire home/apt,4802,30,0,,,1,297
12453641,Av. Corrientes al 800- Esquina del Tango!,52973388,Victoria,,San Nicolas,-34.60265,-58.37924,Entire home/apt,4202,3,30,2018-10-30,0.70,3,354
12455940,From the sky of Buenos Aires.,67262620,Carlos,,San Nicolas,-34.60234,-58.37904,Entire home/apt,2461,2,183,2020-01-12,4.29,3,301
12465989,Amazing Apartment in the heart of Buenos Aires,66112655,Lucia,,Palermo,-34.58241,-58.40571,Entire home/apt,1681,1,17,2020-01-16,0.42,1,39
12468260,Mono-ambiente con terraz en palermo,1653462,Andrea Alicia,,Palermo,-34.57583,-58.43832,Entire home/apt,2701,2,5,2018-11-22,0.21,6,334
12471600,Studio Congreso. Amplio y Luminoso Buenos Aires,65785133,Nora Y Michel,,Monserrat,-34.60984,-58.38963,Entire home/apt,2881,2,17,2019-11-15,0.62,1,159
12472695,Palermo Chico: best location in town,9024596,Delfina,,Palermo,-34.57796,-58.40468,Entire home/apt,3001,7,0,,,1,177
12473588,Private Room-Casa Humboldt/ Palermo,66060472,Leonardo,,Palermo,-34.58607,-58.43748,Private room,1501,3,10,2018-06-28,0.23,6,365
12482796,Recoleta's Apt in Premium Location,6645660,Estrella,,Retiro,-34.5936,-58.38668,Entire home/apt,6002,7,0,,,1,363
12484728,Luxury Apartment/Studio - Palermo Hollywood,65408653,Juan Cruz,,Palermo,-34.57709,-58.43566,Entire home/apt,2581,1,120,2020-01-11,4.78,3,347
12522591,"Great apartment, excelent location",67831342,Marco Javier,,San Nicolas,-34.60008,-58.37869,Private room,480,90,1,2018-01-24,0.04,1,88
12530838,KOHLI-HOUSE LA TORRE DE LA PRINCESA,10533266,Emilio,,San Telmo,-34.61823,-58.37713,Entire home/apt,2401,2,13,2019-11-30,0.78,12,142
12534895,Cozy & Affordable 2 BR in Palermo,5632049,John,,Palermo,-34.58134,-58.4425,Entire home/apt,3901,3,8,2019-11-29,0.26,11,355
12536436,Stunning Studio best location,5632049,John,,Recoleta,-34.59357,-58.39916,Entire home/apt,4502,7,4,2018-12-17,0.11,11,364
12538014,Your home in BA,27235200,Betsabe,,Palermo,-34.56896,-58.44556,Shared room,780,3,0,,,1,88
12540717,Cómodo Apartment entre el Botánico y el Alto,34304572,Vanina,,Palermo,-34.58359,-58.41493,Entire home/apt,1621,2,8,2020-01-20,2.18,1,334
12543895,"Sweet home, Palermo",67963818,Luciana,,Palermo,-34.57518,-58.44057,Entire home/apt,1020,5,30,2020-01-13,0.73,1,117
12545046,Depto con balcón en Palermo!,49328056,Eugenia,,Palermo,-34.5969,-58.41594,Entire home/apt,480,1,0,,,1,0
12545413,Habitación luminosa en la zona de Belgrano,2566933,Aida,,Belgrano,-34.55897,-58.4551,Private room,2281,2,25,2019-12-07,0.57,3,361
12554822,"Luxury apartment in Palermo, Bs As",67862627,Mark,,Palermo,-34.5778,-58.42875,Entire home/apt,4982,3,3,2019-01-04,0.11,1,332
12555147,"Cozy room in minimalist, vintage furnished house",33207495,Sidney,,Coghlan,-34.56321,-58.46944,Private room,1200,3,0,,,3,364
12560074,1 Bedroom Apartment Buenos Aires,49246835,Hernán,,Recoleta,-34.58653,-58.40652,Entire home/apt,1020,15,0,,,1,365
12560254,Cozy Aptartment in Palermo,68085134,Dani,,Palermo,-34.59645,-58.42237,Entire home/apt,3001,3,1,2016-07-22,0.02,1,0
12562738,Hermoso departamento en Colegiales,4587365,Nicolas,,Chacarita,-34.58056,-58.45175,Entire home/apt,1801,3,20,2019-12-24,0.45,1,362
12564435,Dorm. baño privado en Belgrano,43302054,Manuel,,Belgrano,-34.56274,-58.45025,Private room,600,10,3,2019-03-28,0.08,3,226
12566806,Monoambiente a 1 cuadra de peatonal Florida,49480723,Delia Concepcion,,Retiro,-34.5973,-58.37232,Entire home/apt,2401,1,3,2019-10-13,0.41,24,343
12581685,"Large Studio, Pool, Gym, Recoleta",956144,Alfredo,,Recoleta,-34.59266,-58.39277,Entire home/apt,3301,4,7,2019-01-20,0.17,9,88
12583888,Studio con comodidades Palermo Queen,68226315,Clara,,Chacarita,-34.58755,-58.44279,Entire home/apt,720,4,22,2020-01-20,0.56,1,365
12584817,Departamento capital Federal,67510491,Andres,,Constitucion,-34.61971,-58.38496,Entire home/apt,15005,1,0,,,1,0
12591138,"ROOM IN PALERMO, EXCELLENT AREA !",60229726,Fernanda,,Almagro,-34.59989,-58.41648,Private room,1380,2,19,2018-11-20,0.42,1,46
12599178,Cozy retreat in Palermo,13586168,Mariela,,Palermo,-34.58387,-58.40685,Entire home/apt,3001,7,0,,,1,362
12601728,Habitación privada en Recoleta,68386568,Gervasio,,Recoleta,-34.59412,-58.39037,Private room,900,1,6,2018-12-16,0.18,1,364
12606651,38 sqmts Apartment with Amazing View,1554264,Recepcionistas,,Monserrat,-34.61206,-58.38242,Entire home/apt,4802,1,33,2019-11-10,0.77,3,365
12606763,ESPECTACULAR DEPARTAMENTO !!!,68506633,Efrain,,Recoleta,-34.59352,-58.39376,Entire home/apt,1200,10,4,2017-02-17,0.09,1,365
12607230,NEW! Beautiful Sunny & Quiet Studio,47317791,Manuela,,Recoleta,-34.58774,-58.39457,Entire home/apt,2881,7,1,2016-05-30,0.02,1,0
12607863,PREMIUM LUXURY APARMENT 148m2,68426898,Home,,Puerto Madero,-34.61265,-58.36198,Entire home/apt,15005,3,5,2018-12-03,0.15,1,350
12607911,Habitación en Palermo Soho c/balcón Roja,64215099,Catalina,,Palermo,-34.5847,-58.42942,Private room,720,2,26,2020-01-05,0.63,1,364
12625410,Belgrano full flat very cozy 4you,22807925,Nicolas,,Palermo,-34.56869,-58.44617,Entire home/apt,2281,3,0,,,2,364
12625771,Quiet and Comfortable Home,24124144,Tomas,,Villa Crespo,-34.59571,-58.44364,Entire home/apt,2101,3,0,,,2,170
12628189,Top floor with private terrace & parking,66582759,Mario,,Villa Urquiza,-34.57165,-58.48691,Entire home/apt,1681,21,5,2017-06-25,0.14,1,288
12640527,Your sweet home in Buenos Aires.,64457880,Marcelo Martin,,Almagro,-34.60105,-58.4175,Entire home/apt,1200,2,0,,,2,0
12641009,Alquiler en San Telmo p 4 personas,68652757,Kim,,San Telmo,-34.62468,-58.37486,Entire home/apt,1140,3,3,2019-11-29,0.15,1,112
12650299,"Modern Studio, Palermo Hollywood",62394448,Atempo,,Palermo,-34.58109,-58.44092,Private room,5702,4,5,2018-09-18,0.11,4,365
12654072,studio full,27118244,Alberto José,,Recoleta,-34.58998,-58.40823,Entire home/apt,720,3,1,2019-10-17,0.30,4,352
12654383,Apartment in the heart of Palermo SoHo-PzaSerrano,68155594,Guillermo,,Palermo,-34.58618,-58.42628,Entire home/apt,2161,2,52,2019-12-16,1.19,1,270
12654569,Habitación privada Barrio Flores,53881166,Mónica,,Flores,-34.62529,-58.46793,Private room,180,1,0,,,2,0
12656364,APART. AVENIDA DE MAYO -CENTRO -WI-FI,14199716,Cristina,,Monserrat,-34.61024,-58.3853,Entire home/apt,1080,6,13,2019-12-15,0.29,7,328
12656388,Comodo depto. Buena ubicacion!!!,68593802,Lautaro,,Monserrat,-34.6171,-58.3835,Private room,1801,1,16,2019-02-21,0.41,1,365
12668940,Faena Residence,18576247,Joaquin,,Puerto Madero,-34.61371,-58.36215,Entire home/apt,13205,1,1,2018-06-05,0.05,1,318
12669082,Lindo Studio amoblado,7786587,Maximiliano,,San Nicolas,-34.60667,-58.38434,Entire home/apt,1380,7,0,,,108,365
12669515,Perfect room for 1 or 2!!,68836919,Gloria Elisa,,Villa Ortuzar,-34.57748,-58.46211,Shared room,1501,30,0,,,1,364
12670049,2 ambientes en Nuñez,7786587,Maximiliano,,Nuñez,-34.54523,-58.46091,Entire home/apt,1801,7,0,,,108,291
12670836,Beautiful Apartment in Belgrano R,10931805,Gonzalo,,Belgrano,-34.56334,-58.46594,Entire home/apt,1621,1,29,2019-10-06,1.03,1,131
12672072,Apartamento en Alquiler temporario.,68849575,Micaela,,Villa Urquiza,-34.57519,-58.48179,Entire home/apt,1020,3,119,2020-01-13,2.77,1,55
12678311,Amplio y luminoso Apto en Núñez,32265890,Maria Eugenia,,Nuñez,-34.55066,-58.45758,Private room,3601,3,0,,,1,87
12678831,Depto 1 amb y 1/2 Palermo Hollywood,68888729,Joaquín,,Chacarita,-34.58628,-58.44423,Entire home/apt,600,7,0,,,1,0
12680639,Private Room+ Bathroom+ Excellent location!!,41521104,Silvia,,Almagro,-34.61811,-58.42735,Private room,1080,2,89,2020-01-15,1.97,2,266
12681797,Lo mejor  de Recoleta,50749395,Alejandro,,Recoleta,-34.58776,-58.39973,Entire home/apt,2281,3,19,2019-07-17,0.45,2,362
12682584,"Las Cañitas, la experiencia porteña",50749395,Alejandro,,Palermo,-34.56385,-58.44006,Entire home/apt,2341,3,33,2019-12-27,0.77,2,331
12696600,Private room in Palermo,32131239,Leandro,,Palermo,-34.57501,-58.43798,Private room,660,1,0,,,1,90
12705538,Modern & cozy apartment in Palermo!,63939416,Mariela,,Palermo,-34.5761,-58.42324,Entire home/apt,1801,1,347,2020-01-09,7.62,1,113
12706117,Alquilo Depto. en forma Temporaria 2do Piso,35506778,Pedro,,Palermo,-34.57796,-58.4375,Entire home/apt,3541,1,44,2019-04-20,0.97,2,297
12708216,1 Ambiente Amueblado,62691983,Claudio,,Balvanera,-34.61567,-58.40349,Entire home/apt,600,5,9,2019-01-12,0.21,1,365
12709219,Apt 2 pièces très lumineux à Palermo Buenos Aires,34095956,Isabelle Mendoza,,Palermo,-34.59022,-58.41911,Entire home/apt,1020,30,1,2017-08-15,0.03,1,236
12710716,"Privado,silencioso,luminoso comodo",69098574,Roxy,,Palermo,-34.59442,-58.42169,Entire home/apt,3001,2,32,2018-11-24,0.72,6,0
12711427,"Sunny apartment with jacuzzi, terrace and BBQ",32075030,Heraldo,,Parque Chas,-34.58404,-58.47546,Entire home/apt,1140,2,77,2020-01-17,1.77,1,0
12715621,"Seguro,privado y muy luminoso!",69098574,Roxy,,Palermo,-34.59645,-58.42124,Entire home/apt,3301,2,28,2018-08-20,0.64,6,36
12724694,Habitación en Palermo,27671553,Mateo,,Palermo,-34.58124,-58.42829,Private room,420,1,0,,,1,0
12731956,Tranquil single room in Recoleta,14503305,Fernando,,Recoleta,-34.58603,-58.38881,Private room,2341,29,1,2016-06-19,0.02,1,179
12733194,Petit hotel la casa de Justo,65788950,Petit Hotel,,Monserrat,-34.61008,-58.38871,Private room,3301,1,2,2017-12-03,0.05,2,346
12733625,Apartamento 4 huespedes Recoleta,2638586,Maria Laura,,Recoleta,-34.58532,-58.40029,Entire home/apt,1981,30,1,2017-01-27,0.03,15,365
12735770,"Great Location, Balcony, Pool, Gym, Recoleta",956144,Alfredo,,Recoleta,-34.59118,-58.3927,Entire home/apt,3601,3,6,2018-11-22,0.14,9,88
12737121,Cosy & quiet 1 BR apt Palermo Soho,24715479,Gwenole,,Palermo,-34.5867,-58.42315,Entire home/apt,3001,1,0,,,22,365
12740125,"Abasto studio w/balcony, 9th floor, Corrientes Ave",31748948,Esteban,,Balvanera,-34.60448,-58.4077,Entire home/apt,2221,14,24,2019-08-16,0.54,2,329
12748942,BYBLOS Palermo Soho Studio,66041997,Lucas,,Palermo,-34.59036,-58.4241,Entire home/apt,4202,1,2,2018-09-29,0.05,2,2
12754901,SOLER APARTMENTS I,10832119,Ari,,Palermo,-34.58003,-58.43525,Entire home/apt,1561,2,96,2020-01-09,2.11,33,357
12755279,Hermoso depto de categoria,7786587,Maximiliano,,Palermo,-34.57589,-58.42302,Entire home/apt,5102,7,0,,,108,284
12756800,Loft muy cómodo y cálido en Palermo,69391865,Sebastián,,Palermo,-34.59504,-58.41609,Entire home/apt,420,30,1,2017-04-15,0.03,1,268
12764964,Private room in Recoleta!,69449706,Pablo,,Palermo,-34.59416,-58.41469,Private room,900,1,0,,,1,363
12775075,Recoleta Studio terrace garden view,12264930,Laura Liliana,,Recoleta,-34.59205,-58.38988,Entire home/apt,4202,1,0,,,7,365
12775620,Treetop studio with pool in Palermo Hollywood,65218564,Susana,,Palermo,-34.58,-58.43293,Entire home/apt,3901,3,67,2019-11-26,1.51,1,353
12778991,"San Telmo, Beautiful French Apartment",69534641,Roxana,,San Telmo,-34.62097,-58.37163,Entire home/apt,8103,2,55,2020-01-05,1.25,1,255
12789669,Swimming  pool & balcony Studio in Tango Palermo,14313118,Magdalena,,Palermo,-34.59235,-58.42917,Entire home/apt,1801,2,200,2020-01-23,4.44,10,155
12790544,Habitación Individual/Gde. en depa grande!,69638518,Cintia,,Monserrat,-34.61613,-58.3797,Private room,180,2,1,2016-05-28,0.02,1,0
12791562,Private room at Casa Humboldt,66060472,Leonardo,,Palermo,-34.5876,-58.43835,Private room,1501,3,4,2018-07-02,0.10,6,333
12792605,Recoleta Bohemian & Chic,61946757,Agus,,Recoleta,-34.59378,-58.39567,Entire home/apt,1741,2,4,2019-12-04,1.02,1,85
12792914,Big Room in San Telmo!,52343073,Isabel,,San Telmo,-34.62174,-58.37402,Private room,960,2,10,2017-02-28,0.23,1,364
12795357,Habitación privada muy luminosa solo para mujeres!,69686687,Mariana,,Balvanera,-34.61637,-58.40199,Shared room,660,1,5,2017-02-21,0.11,1,89
